country,country_iso3,category,variable,source,raw_value,normalized_score,weight,primary
Argentina,ARG,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,168.0,88.3641,0.6,True
Argentina,ARG,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,51.06382978723404,51.0638,0.25,True
Armenia,ARM,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,6.4236913,10.9645,0.15,False
Armenia,ARM,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,64.0,17.18,0.6,True
Armenia,ARM,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,29.523809523809526,29.5238,0.25,True
Aruba,ABW,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,50.196693,90.2169,0.15,False
Australia,AUS,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,30.140768,53.905,0.15,False
Australia,AUS,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,182.0,97.9466,0.6,True
Australia,AUS,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,58.24175824175825,58.2418,0.25,True
Australia and New Zealand,,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,29.904194,53.4766,0.15,False
Austria,AUT,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,19.299421,34.2764,0.15,False
Austria,AUT,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,184.0,99.3155,0.6,True
Austria,AUT,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,69.10714285714286,69.1071,0.25,True
Azerbaijan,AZE,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,2.487658,3.8381,0.15,False
Azerbaijan,AZE,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,67.0,19.2334,0.6,True
Azerbaijan,AZE,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,30.175438596491226,30.1754,0.25,True
Bahamas,BHS,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,16.168676,28.6081,0.15,False
Bahamas,BHS,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,158.0,81.5195,0.6,True
Bahamas,BHS,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,49.51456310679612,49.5146,0.25,True
Bahrain,BHR,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,55.013126,98.9372,0.15,False
Bahrain,BHR,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,87.0,32.9227,0.6,True
Bahrain,BHR,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,32.65822784810127,32.6582,0.25,True
Bangladesh,BGD,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,1.2844836,1.6598,0.15,False
Bangladesh,BGD,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,36.0,0.0,0.6,True
Bangladesh,BGD,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,23.387978142076502,23.388,0.25,True
Barbados,BRB,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,12.133792,21.3028,0.15,False
Barbados,BRB,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,163.0,84.9418,0.6,True
Barbados,BRB,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,51.340206185567006,51.3402,0.25,True
Belarus,BLR,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,11.292769,19.7801,0.15,False
Belarus,BLR,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,77.0,26.078,0.6,True
Belarus,BLR,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,32.25,32.25,0.25,True
Belgium,BEL,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,17.304102,30.6638,0.15,False
Belgium,BEL,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,185.0,100.0,0.6,True
Belgium,BEL,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,68.80733944954129,68.8073,0.25,True
Belize,BLZ,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,15.603552,27.5849,0.15,False
Belize,BLZ,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,100.0,41.8207,0.6,True
Belize,BLZ,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,31.126760563380284,31.1268,0.25,True
Benin,BEN,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,3.2522442,5.2224,0.15,False
Benin,BEN,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,65.0,17.8645,0.6,True
Benin,BEN,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,30.502793296089386,30.5028,0.25,True
Bermuda,,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,31.697525,56.7235,0.15,False
Bhutan,BTN,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,6.9480515,11.9138,0.15,False
Bhutan,BTN,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,47.0,5.5441,0.6,True
Bhutan,BTN,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,29.02173913043478,29.0217,0.25,True
Bolivia,BOL,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,1.4059846,1.8797,0.15,False
Bolivia,BOL,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,77.0,26.078,0.6,True
Bolivia,BOL,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,31.44578313253012,31.4458,0.25,True
Bonaire Sint Eustatius and Saba,,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,100.0,100.0,0.15,False
Bosnia and Herzegovina,BIH,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,1.0985684,1.3231,0.15,False
Bosnia and Herzegovina,BIH,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,121.0,56.1944,0.6,True
Bosnia and Herzegovina,BIH,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,39.21875,39.2188,0.25,True
Botswana,BWA,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,4.689013,7.8238,0.15,False
Botswana,BWA,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,82.0,29.5003,0.6,True
Botswana,BWA,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,28.31168831168831,28.3117,0.25,True
Brazil,BRA,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,0.50795585,0.2538,0.15,False
Brazil,BRA,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,168.0,88.3641,0.6,True
Brazil,BRA,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,50.22222222222222,50.2222,0.25,True
British Virgin Islands,,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,73.30093,100.0,0.15,False
Brunei,BRN,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,25.591623,45.6686,0.15,False
Brunei,BRN,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,163.0,84.9418,0.6,True
Brunei,BRN,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,45.25252525252525,45.2525,0.25,True
Bulgaria,BGR,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,2.6532986,4.138,0.15,False
Bulgaria,BGR,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,177.0,94.5243,0.6,True
Bulgaria,BGR,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,67.0,67.0,0.25,True
Burkina Faso,BFA,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,3.4635189,5.605,0.15,False
Burkina Faso,BFA,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,56.0,11.7043,0.6,True
Burkina Faso,BFA,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,29.55056179775281,29.5506,0.25,True
Burundi,BDI,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,2.899448,4.5837,0.15,False
Burundi,BDI,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,48.0,6.2286,0.6,True
Burundi,BDI,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,26.153846153846157,26.1538,0.25,True
Cambodia,KHM,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,0.4745567,0.1934,0.15,False
Cambodia,KHM,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,47.0,5.5441,0.6,True
Cambodia,KHM,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,29.325842696629216,29.3258,0.25,True
Cameroon,CMR,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,2.1819181,3.2846,0.15,False
Cameroon,CMR,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,47.0,5.5441,0.6,True
Cameroon,CMR,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,26.516853932584272,26.5169,0.25,True
Canada,CAN,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,21.32714,37.9476,0.15,False
Canada,CAN,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,182.0,97.9466,0.6,True
Canada,CAN,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,54.65116279069767,54.6512,0.25,True
Cape Verde,CPV,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,2.8396297,4.4754,0.15,False
Cape Verde,CPV,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,63.0,16.4956,0.6,True
Cape Verde,CPV,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,31.149425287356326,31.1494,0.25,True
Caribbean,,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,3.6872513,6.01,0.15,False
Cayman Islands,,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,44.494827,79.8934,0.15,False
Central African Republic,CAF,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,1.83334,2.6535,0.15,False
Central African Republic,CAF,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,48.0,6.2286,0.6,True
Central African Republic,CAF,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,26.555555555555554,26.5556,0.25,True
Central America,,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,1.281237,1.6539,0.15,False
Central Asia,,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,7.484695,12.8854,0.15,False
Central and Southern Asia,,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,0.96428716,1.08,0.15,False
Chad,TCD,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,3.3331225,5.3689,0.15,False
Chad,TCD,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,51.0,8.282,0.6,True
Chad,TCD,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,25.649717514124294,25.6497,0.25,True
Channel Islands,,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,48.365055,86.9006,0.15,False
Chile,CHL,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,8.605341,14.9144,0.15,False
Chile,CHL,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,174.0,92.4709,0.6,True
Chile,CHL,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,50.752688172043015,50.7527,0.25,True
China,CHN,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,0.07223357,0.0,0.15,False
China,CHN,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,82.0,29.5003,0.6,True
China,CHN,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,31.428571428571427,31.4286,0.25,True
Colombia,COL,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,3.744664,6.114,0.15,False
Colombia,COL,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,130.0,62.3546,0.6,True
Colombia,COL,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,41.724137931034484,41.7241,0.25,True
Comoros,COM,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,1.4369907,1.9359,0.15,False
Comoros,COM,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,50.0,7.5975,0.6,True
Comoros,COM,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,27.692307692307693,27.6923,0.25,True
Cook Islands,,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,26.070372,46.5354,0.15,False
Costa Rica,CRI,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,10.22217,17.8417,0.15,False
Costa Rica,CRI,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,148.0,74.6749,0.6,True
Costa Rica,CRI,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,45.370370370370374,45.3704,0.25,True
Croatia,HRV,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,12.862887,22.6228,0.15,False
Croatia,HRV,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,181.0,97.2621,0.6,True
Croatia,HRV,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,67.79661016949152,67.7966,0.25,True
Cuba,CUB,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,0.026698178,0.0,0.15,False
Cuba,CUB,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,56.0,11.7043,0.6,True
Cuba,CUB,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,30.173410404624278,30.1734,0.25,True
Curacao,,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,34.86289,62.4545,0.15,False
Cyprus,CYP,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,15.767116,27.881,0.15,False
Cyprus,CYP,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,174.0,92.4709,0.6,True
Cyprus,CYP,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,66.20689655172414,66.2069,0.25,True
Czechia,CZE,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,5.0510964,8.4793,0.15,False
Czechia,CZE,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,182.0,97.9466,0.6,True
Czechia,CZE,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,68.07017543859648,68.0702,0.25,True
Democratic Republic of the Congo,COD,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,1.0639304,1.2604,0.15,False
Democratic Republic of the Congo,COD,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,43.0,2.8063,0.6,True
Democratic Republic of the Congo,COD,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,24.59016393442623,24.5902,0.25,True
Denmark,DNK,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,12.388619,21.7641,0.15,False
Denmark,DNK,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,185.0,100.0,0.6,True
Denmark,DNK,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,69.0909090909091,69.0909,0.25,True
Developed regions,,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,12.350029,21.6943,0.15,False
Djibouti,DJI,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,12.119206,21.2764,0.15,False
Djibouti,DJI,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,45.0,4.1752,0.6,True
Djibouti,DJI,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,27.431693989071036,27.4317,0.25,True
Dominica,DMA,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,11.506994,20.1679,0.15,False
Dominica,DMA,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,145.0,72.6215,0.6,True
Dominica,DMA,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,46.611570247933884,46.6116,0.25,True
Dominican Republic,DOM,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,5.565997,9.4116,0.15,False
Dominican Republic,DOM,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,71.0,21.9713,0.6,True
Dominican Republic,DOM,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,30.887573964497044,30.8876,0.25,True
East Timor,TLS,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,0.6370398,0.4875,0.15,False
Eastern Africa,,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,1.7249,2.4571,0.15,False
Eastern Asia,,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,0.53487784,0.3026,0.15,False
Eastern Europe,,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,7.1107383,12.2084,0.15,False
Eastern and South-Eastern Asia,,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,0.834833,0.8456,0.15,False
Ecuador,ECU,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,4.4481344,7.3876,0.15,False
Ecuador,ECU,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,93.0,37.0294,0.6,True
Ecuador,ECU,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,31.372549019607842,31.3725,0.25,True
Egypt,EGY,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,0.53152895,0.2965,0.15,False
Egypt,EGY,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,49.0,6.9131,0.6,True
Egypt,EGY,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,28.618784530386737,28.6188,0.25,True
El Salvador,SLV,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,0.6593536,0.5279,0.15,False
El Salvador,SLV,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,131.0,63.039,0.6,True
El Salvador,SLV,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,41.008403361344534,41.0084,0.25,True
Equatorial Guinea,GNQ,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,16.437666,29.0951,0.15,False
Equatorial Guinea,GNQ,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,52.0,8.9665,0.6,True
Equatorial Guinea,GNQ,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,27.34463276836158,27.3446,0.25,True
Eritrea,ERI,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,0.3929025,0.0455,0.15,False
Eritrea,ERI,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,38.0,0.0,0.6,True
Eritrea,ERI,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,26.84491978609626,26.8449,0.25,True
Estonia,EST,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,15.022325,26.5325,0.15,False
Estonia,EST,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,181.0,97.2621,0.6,True
Estonia,EST,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,67.62711864406779,67.6271,0.25,True
Eswatini,SWZ,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,2.8321857,4.4619,0.15,False
Eswatini,SWZ,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,27.999999999999996,28.0,0.25,True
Ethiopia,ETH,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,0.94422686,1.0437,0.15,False
Ethiopia,ETH,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,42.0,2.1218,0.6,True
Ethiopia,ETH,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,27.593582887700535,27.5936,0.25,True
Europe and Northern America,,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,13.024104,22.9147,0.15,False
Falkland Islands,,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,56.187195,100.0,0.15,False
Faroe Islands,,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,13.940448,24.5738,0.15,False
Fiji,FJI,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,1.5714312,2.1793,0.15,False
Fiji,FJI,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,87.0,32.9227,0.6,True
Fiji,FJI,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,33.29032258064516,33.2903,0.25,True
Finland,FIN,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,6.9675446,11.9491,0.15,False
Finland,FIN,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,185.0,100.0,0.6,True
Finland,FIN,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,68.36363636363637,68.3636,0.25,True
France,FRA,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,13.060238,22.9801,0.15,False
France,FRA,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,185.0,100.0,0.6,True
France,FRA,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,68.8888888888889,68.8889,0.25,True
French Guiana,,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,39.92507,71.6198,0.15,False
French Polynesia,,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,10.708641,18.7225,0.15,False
Gabon,GAB,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,18.719763,33.2269,0.15,False
Gabon,GAB,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,55.0,11.0198,0.6,True
Gabon,GAB,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,27.325581395348834,27.3256,0.25,True
Gambia,GMB,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,8.923831,15.491,0.15,False
